,accessionNumber,filingDate,reportDate,acceptanceDateTime,act,form,fileNumber,filmNumber,items,size,isXBRL,isInlineXBRL,primaryDocument,primaryDocDescription
816,0001181431-15-006536,2015-05-05,2015-05-01,2015-05-05T19:31:40.000Z,,4,,,,22279,0,0,xslF345X03/rrd424652.xml,2015.05.01 AHRENDTS FORM 4 - RSU VESTING
817,0001181431-15-006426,2015-05-04,2015-04-30,2015-05-04T18:31:18.000Z,,4,,,,10169,0,0,xslF345X03/rrd424602.xml,2015.04.30 RICCIO FORM 4 - 10B5-1 SALE
818,0001193125-15-153187,2015-04-28,,2015-04-28T17:05:19.000Z,33,S-8,333-203698,15799418,,65666,0,0,d915435ds8.htm,S-8
819,0001193125-15-153166,2015-04-28,2015-03-28,2015-04-28T17:01:16.000Z,34,10-Q,001-36743,15799362,,8633862,1,0,d892246d10q.htm,10-Q
820,0001181431-15-006137,2015-04-27,2015-04-23,2015-04-27T18:30:50.000Z,,4,,,,8529,0,0,xslF345X03/rrd424453.xml,2015.04.23 FEDERIGHI FORM 4 - RSU VESTING
821,0001181431-15-006136,2015-04-27,2015-04-23,2015-04-27T18:30:23.000Z,,4,,,,8528,0,0,xslF345X03/rrd424455.xml,2015.04.23 RICCIO FORM 4 - RSU VESTING
822,0001193125-15-149607,2015-04-27,2015-04-27,2015-04-27T16:33:36.000Z,34,8-K,001-36743,15795543,"7.01,9.01",27911,0,0,d914157d8k.htm,FORM 8-K
823,0001193125-15-149590,2015-04-27,2015-04-27,2015-04-27T16:30:42.000Z,34,8-K,001-36743,15795493,"2.02,9.01",151454,0,0,d901296d8k.htm,FORM 8-K
824,0001181431-15-006034,2015-04-22,2015-04-20,2015-04-22T18:34:43.000Z,,4,,,,8792,0,0,xslF345X03/rrd424430.xml,2015.04.20 MAESTRI FORM 4 - 10B5-1 SALE
825,0001181431-15-005969,2015-04-17,2015-04-15,2015-04-17T18:31:35.000Z,,4,,,,8579,0,0,xslF345X03/rrd424332.xml,2015.04.15 RICCIO FORM 4 - RSU VESTING
826,0001181431-15-005967,2015-04-17,2015-04-15,2015-04-17T18:31:05.000Z,,4,,,,10612,0,0,xslF345X03/rrd424333.xml,2015.04.15 MAESTRI FORM 4 - RSU VESTING
827,0001181431-15-005966,2015-04-17,2015-04-15,2015-04-17T18:30:49.000Z,,4,,,,15620,0,0,xslF345X03/rrd424344.xml,2015.04.15 KONDO FORM 4 - RSU VESTING
828,0001181431-15-005693,2015-04-08,2015-04-06,2015-04-08T18:30:37.000Z,,4,,,,14416,0,0,xslF345X03/rrd424180.xml,2015.04.06 AHRENDTS 10B5-1 SALE
829,0001181431-15-005581,2015-04-03,2015-04-01,2015-04-03T18:31:45.000Z,,4,,,,8582,0,0,xslF345X03/rrd424012.xml,2015.04.01 FEDERIGHI FORM 4 - RSU VESTING
830,0001181431-15-005580,2015-04-03,2015-04-01,2015-04-03T18:31:05.000Z,,4,,,,12762,0,0,xslF345X03/rrd424018.xml,2015.04.01 AHRENDTS FORM 4 - RSU VESTING
831,0001193125-15-115893,2015-04-01,,2015-04-01T15:00:38.000Z,,CORRESP,,,,85773,0,0,filename1.htm,
832,0001181431-15-004959,2015-03-20,2015-03-18,2015-03-20T18:31:29.000Z,,4,,,,5040,0,0,xslF345X03/rrd423730.xml,2015.03.18 MAESTRI FORM 4 - 10B5-1 SALE
833,0001181431-15-004784,2015-03-17,2015-03-15,2015-03-17T18:32:06.000Z,,4,,,,8586,0,0,xslF345X03/rrd423619.xml,2015.03.15 FEDERIGHI FORM 4 - RSU VESTING
834,0001104659-15-019336,2015-03-13,2015-03-10,2015-03-13T06:00:34.000Z,34,8-K,001-36743,15697620,"5.07,9.01",207059,0,0,a15-5624_18k.htm,8-K
835,0001181431-15-004550,2015-03-12,2015-03-10,2015-03-12T18:34:39.000Z,,4,,,,5468,0,0,xslF345X03/rrd423480.xml,2015.03.10 GORE FORM 4 - RSU GRANT
836,0001181431-15-004549,2015-03-12,2015-03-10,2015-03-12T18:34:12.000Z,,4,,,,5481,0,0,xslF345X03/rrd423481.xml,2015.03.10 IGER FORM 4 - RSU GRANT
837,0001181431-15-004548,2015-03-12,2015-03-10,2015-03-12T18:33:47.000Z,,4,,,,5481,0,0,xslF345X03/rrd423482.xml,2015.03.10 JUNG FORM 4 - RSU GRANT
838,0001181431-15-004547,2015-03-12,2015-03-10,2015-03-12T18:33:20.000Z,,4,,,,5499,0,0,xslF345X03/rrd423483.xml,2015.03.10 LEVINSON FORM 4 - RSU GRANT
839,0001181431-15-004546,2015-03-12,2015-03-10,2015-03-12T18:32:46.000Z,,4,,,,5473,0,0,xslF345X03/rrd423484.xml,2015.03.10 SUGAR FORM 4 - RSU GRANT
840,0001181431-15-004545,2015-03-12,2015-03-10,2015-03-12T18:32:12.000Z,,4,,,,5471,0,0,xslF345X03/rrd423485.xml,2015.03.10 WAGNER FORM 4 - RSU GRANT
841,0001181431-15-004514,2015-03-11,2015-03-09,2015-03-11T18:35:59.000Z,,4,,,,5041,0,0,xslF345X03/rrd423486.xml,2015.03.09 MAESTRI FORM 4 - 10B5-1 SALE
842,0001181431-15-004300,2015-03-06,2015-03-04,2015-03-06T19:38:01.000Z,,4,,,,10605,0,0,xslF345X03/rrd423308.xml,2015.03.04 MAESTRI - RSU VESTING
843,0000000000-15-013496,2015-03-04,,2015-03-04T17:03:54.000Z,,UPLOAD,,,,173600,0,0,filename1.pdf,
844,0001181431-15-002943,2015-02-20,2015-02-18,2015-02-20T18:31:14.000Z,,4,,,,8536,0,0,xslF345X03/rrd422565.xml,2015.02.18 JUNG FORM 4
845,0001181431-15-002743,2015-02-18,2015-02-15,2015-02-18T18:31:17.000Z,,4,,,,9016,0,0,xslF345X03/rrd422429.xml,2015.02.15 KONDO - RSU VESTING AND ESPP
846,0001193125-15-045292,2015-02-12,,2015-02-12T06:07:38.000Z,34,SD,001-36743,15601802,,338049,0,0,d864750dsd.htm,SD
847,0000932471-15-003679,2015-02-10,,2015-02-10T11:16:35.000Z,34,SC 13G,005-33632,15591143,,39596,0,0,appleinc.htm,
848,0001193125-15-039270,2015-02-09,2015-02-02,2015-02-09T16:53:06.000Z,34,8-K,001-36743,15589180,"8.01,9.01",394923,0,0,d868302d8k.htm,8-K
849,0001181431-15-001907,2015-02-03,2015-02-01,2015-02-03T18:32:45.000Z,,4,,,,7025,0,0,xslF345X03/rrd421940.xml,2015.02.01 DREXLER FORM 4 - RSU VESTING
850,0001181431-15-001906,2015-02-03,2015-02-01,2015-02-03T18:32:28.000Z,,4,,,,7015,0,0,xslF345X03/rrd421942.xml,2015.02.03 GORE FORM 4 - RSU VESTING
851,0001181431-15-001903,2015-02-03,2015-02-01,2015-02-03T18:32:09.000Z,,4,,,,7755,0,0,xslF345X03/rrd421943.xml,2015.2.03 IGER FORM 4 - RSU VESTING
852,0001181431-15-001902,2015-02-03,2015-02-01,2015-02-03T18:31:52.000Z,,4,,,,7027,0,0,xslF345X03/rrd421944.xml,2015.02.01 JUNG FORM 4 - RSU VESTING
853,0001181431-15-001901,2015-02-03,2015-02-01,2015-02-03T18:31:32.000Z,,4,,,,7691,0,0,xslF345X03/rrd421946.xml,2015.02.01 LEVINSON FORM 4 - RSU VESTING
854,0001181431-15-001900,2015-02-03,2015-02-01,2015-02-03T18:31:13.000Z,,4,,,,7019,0,0,xslF345X03/rrd421947.xml,2015.02.01 SUGAR FORM 4 - RSU VESTING
855,0001181431-15-001898,2015-02-03,2015-02-01,2015-02-03T18:30:52.000Z,,4,,,,6806,0,0,xslF345X03/rrd421948.xml,2015.02.01 WAGNER FORM 4 - RSU VESTING
856,0001193125-15-031599,2015-02-03,,2015-02-03T16:30:16.000Z,33,424B2,333-188191,15571551,,435171,0,0,d861669d424b2.htm,424B2
857,0001193125-15-030106,2015-02-03,,2015-02-02T21:34:07.000Z,34,FWP,333-188191,15569012,,37459,0,0,d864529dfwp.htm,FREE WRITING PROSPECTUS
858,0001086364-15-001457,2015-02-02,,2015-02-02T12:12:47.000Z,34,SC 13G/A,005-33632,15565636,,13407,0,0,apple.inc.txt,
859,0001193125-15-028777,2015-02-02,,2015-02-02T08:46:07.000Z,33,424B2,333-188191,15564954,,412238,0,0,d861669d424b2.htm,424B2
860,0001181431-15-001700,2015-01-30,2015-01-26,2015-01-30T18:32:11.000Z,,3,,,,13347,0,0,xslF345X02/rrd421794.xml,2015.01.30 KONDO FORM 3
861,0001193125-15-023732,2015-01-28,2015-01-28,2015-01-28T16:48:46.000Z,34,8-K,001-36743,15555430,"8.01,9.01",11968495,1,0,d835617d8k.htm,8-K
862,0001193125-15-023697,2015-01-28,2014-12-27,2015-01-28T16:39:32.000Z,34,10-Q,001-36743,15555294,,7838312,1,0,d835533d10q.htm,10-Q
863,0001181431-15-001513,2015-01-27,2015-01-23,2015-01-27T18:30:31.000Z,,4,,,,6886,0,0,xslF345X03/rrd421705.xml,2015.01.23 RICCIO FORM 4 - 10B5.1 PLAN
864,0001193125-15-021857,2015-01-27,2015-01-27,2015-01-27T16:31:00.000Z,34,8-K,001-36743,15552085,"2.02,9.01",143408,0,0,d835619d8k.htm,FORM 8-K
865,0001193125-15-017614,2015-01-22,,2015-01-22T17:04:10.000Z,34,DEFA14A,001-36743,15542585,,865770,0,0,d851928ddefa14a.htm,DEFA14A
866,0001193125-15-017607,2015-01-22,2015-03-10,2015-01-22T17:02:03.000Z,34,DEF 14A,001-36743,15542570,,1532332,0,0,d774604ddef14a.htm,DEFINITIVE PROXY STATEMENT
867,0001181431-15-000052,2015-01-02,2014-12-30,2015-01-02T18:30:06.000Z,,4,,,,6882,0,0,xslF345X03/rrd420908.xml,2014.12.30 RICCIO FORM 4 - 10B5-1
868,9999999997-15-000140,2014-12-30,2014-11-17,2015-01-09T12:49:39.000Z,34,NO ACT,001-36743,14008453,,1381,0,0,9999999997-15-000140.paper,AUTO-GENERATED PAPER DOCUMENT
869,9999999997-15-000139,2014-12-29,2014-10-31,2015-01-09T12:34:47.000Z,34,NO ACT,001-36743,14008451,,1381,0,0,9999999997-15-000139.paper,AUTO-GENERATED PAPER DOCUMENT
870,0001181431-14-039555,2014-12-23,2014-12-19,2014-12-23T18:30:33.000Z,,4,,,,4989,0,0,xslF345X03/rrd420694.xml,2014.12.22 LEVINSON FORM 4 - GIFT TRANSFER
871,9999999997-14-016001,2014-12-11,2014-10-31,2014-12-18T12:28:01.000Z,34,NO ACT,001-36743,14008711,,1381,0,0,9999999997-14-016001.paper,AUTO-GENERATED PAPER DOCUMENT
872,9999999997-14-015701,2014-12-04,2014-10-31,2014-12-08T15:39:50.000Z,34,NO ACT,001-36743,14008607,,1381,0,0,9999999997-14-015701.paper,AUTO-GENERATED PAPER DOCUMENT
873,0001181431-14-037340,2014-11-25,2014-11-21,2014-11-25T18:29:35.000Z,,4,,,,6659,0,0,xslF345X03/rrd419334.xml,2014.11.21 FEDERIGHI FORM 4 - SALE
874,0001181431-14-037066,2014-11-21,2014-11-20,2014-11-21T18:30:40.000Z,,4,,,,6887,0,0,xslF345X03/rrd419259.xml,2014.11.20 RICCIO FORM 4 - 10B5.1 SALE
875,9999999997-14-015004,2014-11-13,,2014-11-13T17:36:43.000Z,34,CERTNYS,001-36743,14007839,,1347,0,0,9999999997-14-015004.paper,AUTO-GENERATED PAPER DOCUMENT
876,0001193125-14-409218,2014-11-12,,2014-11-12T16:06:03.000Z,34,8-A12B,001-36743,141213987,,18154,0,0,d818845d8a12b.htm,8-A12B
877,0001193125-14-406296,2014-11-10,2014-11-04,2014-11-10T17:05:54.000Z,34,8-K,000-10030,141209609,"8.01,9.01",295071,0,0,d816414d8k.htm,FORM 8-K
878,0001181431-14-035942,2014-11-07,2014-11-05,2014-11-07T18:31:58.000Z,,4,,,,5016,0,0,xslF345X03/rrd418443.xml,2014.11.05 RICCIO FORM 4 - 10B5-1 SALE
879,0001193125-14-398779,2014-11-05,,2014-11-05T17:17:13.000Z,33,424B2,333-188191,141197794,,442572,0,0,d812009d424b2.htm,424B2
880,0001193125-14-395979,2014-11-04,,2014-11-04T14:40:00.000Z,34,FWP,333-188191,141192688,,20277,0,0,d817191dfwp.htm,FREE WRITING PROSPECTUS
881,0001193125-14-394996,2014-11-04,,2014-11-04T06:07:55.000Z,33,424B2,333-188191,141190986,,431549,0,0,d812009d424b2.htm,424B2
882,0001181431-14-035179,2014-10-31,2014-10-30,2014-10-31T18:31:22.000Z,,4,,,,6902,0,0,xslF345X03/rrd418098.xml,2014.10.30 CUE FORM 4 - SALES
883,0001193125-14-383437,2014-10-27,2014-09-27,2014-10-27T17:11:55.000Z,34,10-K,000-10030,141175110,,12082626,1,0,d783162d10k.htm,10-K
884,0001181431-14-034755,2014-10-23,2014-10-21,2014-10-23T18:31:52.000Z,,4,,,,6876,0,0,xslF345X03/rrd417838.xml,2014.10.21 MAESTRI - 10B5-1 SALE
885,0001181431-14-034625,2014-10-21,2014-10-17,2014-10-21T18:35:47.000Z,,4,,,,7836,0,0,xslF345X03/rrd417741.xml,2014.10.17 WILLIAMS FORM 4 - RSU GRANT
886,0001181431-14-034624,2014-10-21,2014-10-17,2014-10-21T18:35:28.000Z,,4,,,,7830,0,0,xslF345X03/rrd417740.xml,2014.10.17 SEWELL FORM 4 - RSU GRANT
887,0001181431-14-034623,2014-10-21,2014-10-17,2014-10-21T18:35:11.000Z,,4,,,,7860,0,0,xslF345X03/rrd417739.xml,2014.10.17 SCHILLER FORM 4 - RSU GRANT
888,0001181431-14-034622,2014-10-21,2014-10-17,2014-10-21T18:34:52.000Z,,4,,,,7825,0,0,xslF345X03/rrd417738.xml,2014.10.17 RICCIO FORM 4 - RSU GRANT
889,0001181431-14-034621,2014-10-21,2014-10-17,2014-10-21T18:34:36.000Z,,4,,,,7819,0,0,xslF345X03/rrd417737.xml,2014.10.17 MAESTRI FORM 4 - RSU GRANT
890,0001181431-14-034620,2014-10-21,2014-10-17,2014-10-21T18:34:15.000Z,,4,,,,7825,0,0,xslF345X03/rrd417735.xml,2014.10.17 FEDERIGHI FORM 4 - RSU GRANT
891,0001181431-14-034619,2014-10-21,2014-10-17,2014-10-21T18:33:50.000Z,,4,,,,7836,0,0,xslF345X03/rrd417734.xml,2014.10.17 CUE FORM 4 - RSU GRANT
892,0001181431-14-034618,2014-10-21,2014-10-17,2014-10-21T18:33:30.000Z,,4,,,,7828,0,0,xslF345X03/rrd417707.xml,2014.10.17 AHRENDTS FORM 4 - RSU GRANT
893,0001193125-14-376361,2014-10-20,2014-10-20,2014-10-20T16:30:39.000Z,34,8-K,000-10030,141164188,"2.02,9.01",168003,0,0,d806538d8k.htm,8-K
894,0001181431-14-034487,2014-10-17,2014-10-15,2014-10-17T18:34:38.000Z,,4,,,,8571,0,0,xslF345X03/rrd417631.xml,2014.10.15 MAESTRI FORM 4 - RSU VESTING
895,0001181431-14-034486,2014-10-17,2014-10-15,2014-10-17T18:34:04.000Z,,4,,,,10839,0,0,xslF345X03/rrd417627.xml,2014.10.15 RICCIO FORM 4 - RSU VESTING
896,0001181431-14-034485,2014-10-17,2014-10-15,2014-10-17T18:33:31.000Z,,4,,,,8509,0,0,xslF345X03/rrd417626.xml,2014.10.15 FEDERIGHI FORM 4 - RSU VESTING
897,0001181431-14-032544,2014-09-23,2014-09-21,2014-09-23T18:34:46.000Z,,4,,,,12900,0,0,xslF345X03/rrd416531.xml,2014.09.24 COOK FORM 4 - RSU VESTING AND 10B5-1 SALE
898,0001181431-14-032543,2014-09-23,2014-09-21,2014-09-23T18:34:20.000Z,,4,,,,10841,0,0,xslF345X03/rrd416547.xml,2014.09.23 SEWELL FORM 4 - RSU VESTING AND 10B5-1 SALE
899,0001181431-14-032542,2014-09-23,2014-09-21,2014-09-23T18:33:51.000Z,,4,,,,14155,0,0,xslF345X03/rrd416551.xml,2014.09.23 CUE FORM 4 - RSU VESTING
900,0001181431-14-032541,2014-09-23,2014-09-21,2014-09-23T18:33:24.000Z,,4,,,,10848,0,0,xslF345X03/rrd416555.xml,2014.09.23 WILLIAMS FORM 4 - RSU VESTING AND 10B5-1 SALE
901,0001181431-14-032540,2014-09-23,2014-08-21,2014-09-23T18:32:58.000Z,,4,,,,20210,0,0,xslF345X03/rrd416559.xml,2014.09.23 SCHILLER FORM 4 - RSU VESTING AND 10B5-1 SALE
902,0001181431-14-032241,2014-09-17,2014-09-15,2014-09-17T18:33:17.000Z,,4,,,,12205,0,0,xslF345X03/rrd416175.xml,2014.09.15 FEDERIGHI FORM 4 - RSU VESTING
903,0001181431-14-031782,2014-09-11,2014-09-09,2014-09-11T18:35:34.000Z,,4,,,,12514,0,0,xslF345X03/rrd415983.xml,2014.09.11 MAESTRI FORM 4 - 10B5-1 SALE
904,0001181431-14-031565,2014-09-08,2014-09-04,2014-09-08T19:59:59.000Z,,4,,,,10756,0,0,xslF345X03/rrd415652.xml,14.09.03 MAESTRI FORM 4 - RSU VEST AND 10B5-1 SALE
905,0001181431-14-030218,2014-08-26,2014-08-24,2014-08-26T21:32:58.000Z,,4,,,,9983,0,0,xslF345X03/rrd415064.xml,2014.08.24 COOK FORM 4 RSU VESTING
906,0001181431-14-029015,2014-08-12,2014-08-08,2014-08-12T18:46:44.000Z,,4,,,,11016,0,0,xslF345X03/rrd414390.xml,14.08.08 LEVINSON FORM 4 - OPTION EXERCISE
907,0001181431-14-027428,2014-07-25,2014-07-23,2014-07-25T18:30:36.000Z,,4,,,,8747,0,0,xslF345X03/rrd413478.xml,14.07.23 RICCIO FORM 4 - 10B5-1 SALE
908,0001193125-14-277193,2014-07-23,2014-07-23,2014-07-23T16:44:58.000Z,34,8-K,000-10030,14989234,"8.01,9.01",29804,0,0,d757212d8k.htm,FORM 8-K
909,0001193125-14-277160,2014-07-23,2014-06-28,2014-07-23T16:32:48.000Z,34,10-Q,000-10030,14989142,,9545320,1,0,d740164d10q.htm,10-Q
910,0001193125-14-275598,2014-07-22,2014-07-22,2014-07-22T16:31:08.000Z,34,8-K,000-10030,14986891,"2.02,9.01",212673,0,0,d760213d8k.htm,8-K
911,0001181431-14-026992,2014-07-17,2014-07-15,2014-07-17T18:32:50.000Z,,4,,,,5423,0,0,xslF345X03/rrd413224.xml,14.07.15 WAGNER FORM 4 RSU
912,0001181431-14-026991,2014-07-17,2014-07-15,2014-07-17T18:32:08.000Z,,3,,,,7095,0,0,xslF345X02/rrd413223.xml,14.07.15 WAGNER FORM 3
913,0001193125-14-271698,2014-07-17,2014-07-15,2014-07-17T16:39:12.000Z,34,8-K,000-10030,14980728,5.02,14531,0,0,d758295d8k.htm,8-K
914,0001181431-14-025088,2014-06-26,2014-06-24,2014-06-26T18:31:12.000Z,,4,,,,7170,0,0,xslF345X03/rrd412295.xml,14.06.24 RICCIO FORM 4 - 10B5-1 SALE
915,0001193125-14-228798,2014-06-06,2014-06-06,2014-06-06T16:31:06.000Z,34,8-K,000-10030,14896955,"5.03,9.01",21363,0,0,d739696d8k.htm,FORM 8-K
916,0001181431-14-022494,2014-06-03,2014-05-30,2014-06-03T18:31:07.000Z,,4,,,,8949,0,0,xslF345X03/rrd410759.xml,2014.06.01 LEVINSON FORM 4 - OPTION EXERCISE AND SALE
917,0001181431-14-022493,2014-06-03,2014-06-01,2014-06-03T18:30:40.000Z,,4,,,,8644,0,0,xslF345X03/rrd410741.xml,2014.06.01 AHRENDTS FORM 4 - RSU VESTING
918,0001181431-14-021968,2014-05-30,2014-05-29,2014-05-30T18:31:49.000Z,,4,,,,9911,0,0,xslF345X03/rrd410500.xml,2014.05.29 MAESTRI FORM 4 - RSU GRANT
919,0001181431-14-021967,2014-05-30,2014-05-28,2014-05-30T18:31:09.000Z,,4,,,,11247,0,0,xslF345X03/rrd410403.xml,14.05.28 RICCIO FORM 4 - 10B5-1 SALE
920,0001181431-14-021923,2014-05-30,2014-05-29,2014-05-30T17:23:51.000Z,34,8-K,000-10030,14881425,5.02,13670,0,0,rrd410610.htm,"CURRENT REPORT, ITEM 5.02"
921,0001193125-14-217311,2014-05-29,,2014-05-29T16:30:39.000Z,34,SD,000-10030,14876438,,103023,0,0,d729300dsd.htm,FORM SD
922,0001193125-14-184969,2014-05-06,2014-04-29,2014-05-06T16:30:11.000Z,34,8-K,000-10030,14817467,"8.01,9.01",513624,0,0,d721207d8k.htm,8-K
923,0001181431-14-017960,2014-05-05,2014-05-01,2014-05-05T18:32:23.000Z,,4,,,,14683,0,0,xslF345X03/rrd408240.xml,2014.05.05 AHRENDTS FORM 4 RSU
924,0001181431-14-017959,2014-05-05,2014-05-01,2014-05-05T18:31:46.000Z,,3,,,,6348,0,0,xslF345X02/rrd408156.xml,2014.05.05 AHRENDTS FORM 3
925,0001193125-14-172859,2014-04-30,,2014-04-30T17:15:20.000Z,33,424B2,333-188191,14800336,,440320,0,0,d717108d424b2.htm,424B2
926,0001193125-14-168389,2014-04-30,,2014-04-29T21:49:33.000Z,34,FWP,333-188191,14795638,,54275,0,0,d720312dfwp.htm,FREE WRITING PROSPECTUS
927,0001193125-14-164929,2014-04-29,,2014-04-29T07:44:09.000Z,33,424B2,333-188191,14791270,,419034,0,0,d717108d424b2.htm,424B2
928,0001181431-14-017038,2014-04-28,2014-04-24,2014-04-28T18:32:01.000Z,,4,,,,10181,0,0,xslF345X03/rrd407683.xml,14.04.24 MAESTRI FORM 4 - 10B5-1 SALE
929,0001193125-14-160171,2014-04-25,,2014-04-25T17:30:48.000Z,33,S-8,333-195509,14786592,,157186,0,0,d715382ds8.htm,S-8
930,0001181431-14-016878,2014-04-24,2014-04-22,2014-04-24T18:34:41.000Z,,4,,,,8761,0,0,xslF345X03/rrd407684.xml,14.04.22 RICCIO FORM 4 - 10B5-1 SALE
931,0001193125-14-157311,2014-04-24,2014-03-29,2014-04-24T17:02:12.000Z,34,10-Q,000-10030,14782284,,8315535,1,0,d694710d10q.htm,10-Q
932,0001193125-14-154883,2014-04-23,2014-04-23,2014-04-23T16:33:38.000Z,34,8-K,000-10030,14779103,"7.01,9.01",26214,0,0,d715379d8k.htm,FORM 8-K
933,0001193125-14-154871,2014-04-23,2014-04-23,2014-04-23T16:31:38.000Z,34,8-K,000-10030,14779088,"2.02,9.01",213125,0,0,d715148d8k.htm,FORM 8-K
934,0001181431-14-016473,2014-04-17,2014-04-15,2014-04-17T18:33:05.000Z,,4,,,,8576,0,0,xslF345X03/rrd407494.xml,14.04.17 FEDERIGHI FORM 4 - RSU VESTING
935,0001181431-14-016472,2014-04-17,2014-04-15,2014-04-17T18:32:35.000Z,,4,,,,8566,0,0,xslF345X03/rrd407498.xml,14.04.17 MAESTRI FORM 4 - RSU VESTING
936,0001181431-14-016471,2014-04-17,2014-04-15,2014-04-17T18:32:09.000Z,,4,,,,13666,0,0,xslF345X03/rrd407500.xml,14.04.17 RICCIO FORM 4 - RSU VESTING
937,0001181431-14-014578,2014-03-31,2014-03-27,2014-03-31T18:31:20.000Z,,4,,,,12510,0,0,xslF345X03/rrd406363.xml,14.03.27 RICCIO FORM 4 - 10B5-1 SALE
938,0001181431-14-013269,2014-03-18,2014-03-15,2014-03-18T18:33:48.000Z,,4,,,,8581,0,0,xslF345X03/rrd405745.xml,14.03.15 FEDERIGHI FORM 4 - RSU VESTING
939,0001181431-14-012193,2014-03-11,2014-03-07,2014-03-11T18:31:19.000Z,,4,,,,8784,0,0,xslF345X03/rrd405014.xml,14.03.07 MAESTRI FORM 4 - 10B5-1 SALE
940,0001181431-14-011331,2014-03-06,2014-03-04,2014-03-06T18:30:30.000Z,,4,,,,8562,0,0,xslF345X03/rrd404606.xml,14.03.04 MAESTRI FORM 4 - RSU VESTING
941,0001181431-14-011161,2014-03-05,2014-03-03,2014-03-05T21:48:14.000Z,,4,,,,10104,0,0,xslF345X03/rrd404166.xml,14.03.03 WILLIAMS FORM 4 - RSU GRANT
942,0001181431-14-011160,2014-03-05,2014-03-03,2014-03-05T21:47:37.000Z,,4,,,,10098,0,0,xslF345X03/rrd404163.xml,14.03.03 SEWELL FORM 4 - RSU GRANT
943,0001181431-14-011159,2014-03-05,2014-03-03,2014-03-05T21:47:08.000Z,,4,,,,10128,0,0,xslF345X03/rrd404157.xml,14.03.03 SCHILLER FORM 4 - RSU GRANT
944,0001181431-14-011158,2014-03-05,2014-03-03,2014-03-05T21:46:42.000Z,,4,,,,10093,0,0,xslF345X03/rrd404150.xml,14.03.03 RICCIO FORM 4 - RSU AWARD
945,0001181431-14-011157,2014-03-05,2014-03-03,2014-03-05T21:46:04.000Z,,4,,,,10093,0,0,xslF345X03/rrd404168.xml,14.03.03 FEDERIGHI FORM 4 - RSU GRANT
946,0001181431-14-011156,2014-03-05,2014-03-03,2014-03-05T21:45:37.000Z,,4,,,,10104,0,0,xslF345X03/rrd403757.xml,14.03.03 CUE FORM 4 - RSU GRANT
947,0001193125-14-084697,2014-03-05,2014-02-28,2014-03-05T17:01:29.000Z,34,8-K,000-10030,14670080,"5.02,5.03,5.07,9.01",367759,0,0,d684095d8k.htm,8-K
948,0001181431-14-010723,2014-03-04,2014-02-28,2014-03-04T18:35:07.000Z,,4,,,,5468,0,0,xslF345X03/rrd403925.xml,14.02.28 SUGAR FORM 4 - RSU GRANT
949,0001181431-14-010722,2014-03-04,2014-02-28,2014-03-04T18:34:46.000Z,,4,,,,5494,0,0,xslF345X03/rrd403923.xml,14.02.28 LEVINSON FORM 4 - RSU GRANT
950,0001181431-14-010721,2014-03-04,2014-02-28,2014-03-04T18:34:29.000Z,,4,,,,5476,0,0,xslF345X03/rrd403922.xml,14.02.28 JUNG FORM 4 - RSU GRANT
951,0001181431-14-010719,2014-03-04,2014-02-28,2014-03-04T18:34:10.000Z,,4,,,,5476,0,0,xslF345X03/rrd403921.xml,14.02.28 IGER FORM 4 - RSU GRANT
952,0001181431-14-010717,2014-03-04,2014-02-28,2014-03-04T18:33:49.000Z,,4,,,,5463,0,0,xslF345X03/rrd403920.xml,14.02.28 GORE FORM 4 - RSU GRANT
953,0001181431-14-010713,2014-03-04,2014-02-28,2014-03-04T18:33:22.000Z,,4,,,,5474,0,0,xslF345X03/rrd403919.xml,14.02.28 DREXLER FORM 4 - RSU GRANT
954,0001181431-14-010711,2014-03-04,2014-02-28,2014-03-04T18:32:43.000Z,,4,,,,5485,0,0,xslF345X03/rrd403918.xml,14.02.28 CAMPBELL FORM 4 - RSU GRANT
955,0001181431-14-009735,2014-02-27,2014-02-25,2014-02-27T18:30:29.000Z,,4,,,,16268,0,0,xslF345X03/rrd403790.xml,14.02.25 RICCIO FORM 4 - 10B5-1 SALE
956,0001181431-14-006584,2014-02-12,2014-01-31,2014-02-12T18:35:28.000Z,,4,,,,5115,0,0,xslF345X03/rrd401059.xml,14.01.31 COOK FORM 4 - ESPP PURCHASE
957,0001181431-14-006582,2014-02-12,2014-01-31,2014-02-12T18:35:13.000Z,,4,,,,4993,0,0,xslF345X03/rrd401067.xml,14.01.31 OPPENHEIMER FORM 4 - ESPP PURCHASE
958,0001181431-14-006581,2014-02-12,2014-01-31,2014-02-12T18:34:51.000Z,,4,,,,4954,0,0,xslF345X03/rrd401076.xml,14.01.31 SEWELL FORM 4 - ESPP PURCHASE
959,0001181431-14-006580,2014-02-12,2014-01-31,2014-02-12T18:34:37.000Z,,4,,,,4961,0,0,xslF345X03/rrd401079.xml,14.01.31 WILLIAMS FORM 4 - ESPP PURCHASE
960,0001181431-14-006579,2014-02-12,2013-10-15,2014-02-12T18:34:23.000Z,,4,,,,10897,0,0,xslF345X03/rrd401081.xml,14.01.31 CUE FORM 4 - ESPP PURCHASE
961,0000928464-14-000013,2014-02-10,,2014-02-10T16:59:51.000Z,34,PX14A6G,000-10030,14590017,,23260,0,0,aaplpx14a6g021014.htm,
